id,state,stop_date,stop_time,location_raw,county_name,county_fips,fine_grained_location,police_department,driver_gender,driver_age_raw,driver_age,driver_race_raw,driver_race,violation_raw,violation,search_conducted,search_type_raw,search_type,contraband_found,stop_outcome,is_arrested,search_basis,officer_id,drugs_related_stop,ethnicity,district
NC-2000-000138,NC,2000-01-01,01:10,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000139,NC,2000-01-01,01:10,,,,Unknown,NC State Highway Patrol,M,27,27.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000140,NC,2000-01-01,01:10,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000141,NC,2000-01-01,01:10,,,,Unknown,NC State Highway Patrol,M,22,22.0,U N,Other,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000142,NC,2000-01-01,01:10,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000143,NC,2000-01-01,01:10,,,,Unknown,NC State Highway Patrol,F,35,35.0,W N,White,Impaired Driving,DUI,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000144,NC,2000-01-01,01:11,,,,Unknown,NC State Highway Patrol,F,46,46.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000145,NC,2000-01-01,01:12,,,,Unknown,NC State Highway Patrol,F,17,17.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000146,NC,2000-01-01,01:12,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Impaired Driving,DUI,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000147,NC,2000-01-01,01:13,,,,Unknown,NC State Highway Patrol,M,33,33.0,U N,Other,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000148,NC,2000-01-01,01:15,,,,Unknown,NC State Highway Patrol,M,35,35.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000149,NC,2000-01-01,01:15,,,,Unknown,NC State Highway Patrol,M,48,48.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000150,NC,2000-01-01,01:15,,,,Unknown,NC State Highway Patrol,M,29,29.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000151,NC,2000-01-01,01:15,,,,Unknown,NC State Highway Patrol,M,30,30.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000152,NC,2000-01-01,01:15,,,,Unknown,NC State Highway Patrol,M,36,36.0,W N,White,Impaired Driving,DUI,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000153,NC,2000-01-01,01:15,,,,Unknown,NC State Highway Patrol,F,20,20.0,W N,White,Investigation,Other,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000154,NC,2000-01-01,01:15,,,,Unknown,NC State Highway Patrol,M,42,42.0,U N,Other,Impaired Driving,DUI,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Erratic Suspicious Behaviour,,,N,
NC-2000-000155,NC,2000-01-01,01:15,,,,Unknown,NC State Highway Patrol,F,66,66.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000156,NC,2000-01-01,01:15,,,,Unknown,NC State Highway Patrol,M,19,19.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000157,NC,2000-01-01,01:15,,,,Unknown,NC State Highway Patrol,M,21,21.0,U N,Other,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000158,NC,2000-01-01,01:16,,,,Unknown,NC State Highway Patrol,M,36,36.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000159,NC,2000-01-01,01:18,,,,Unknown,NC State Highway Patrol,M,65,65.0,B N,Black,Impaired Driving,DUI,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000160,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,F,34,34.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000161,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,20,20.0,B N,Black,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000162,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,F,31,31.0,I N,Other,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000163,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,F,54,54.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000164,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Speed Limit Violation,Speeding,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Erratic Suspicious Behaviour,,,N,
NC-2000-000165,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,35,35.0,U H,Hispanic,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Arrest,TRUE,,,,H,
NC-2000-000166,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,40,40.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000167,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,28,28.0,W N,White,Investigation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000168,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,34,34.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000169,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000170,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,23,23.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000171,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,18,18.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000172,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,F,54,54.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000173,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,F,30,30.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000174,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000175,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,35,35.0,W N,White,Investigation,Other,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000176,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,22,22.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000177,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,21,21.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000178,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,F,30,30.0,W N,White,Impaired Driving,DUI,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000179,NC,2000-01-01,01:20,,,,Unknown,NC State Highway Patrol,M,24,24.0,U H,Hispanic,Impaired Driving,DUI,FALSE,,,FALSE,Citation,FALSE,,,,H,
NC-2000-000180,NC,2000-01-01,01:22,,,,Unknown,NC State Highway Patrol,M,25,25.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000181,NC,2000-01-01,01:22,,,,Unknown,NC State Highway Patrol,M,34,34.0,B N,Black,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000182,NC,2000-01-01,01:24,,,,Unknown,NC State Highway Patrol,F,26,26.0,W N,White,Investigation,Other,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000183,NC,2000-01-01,01:24,,,,Unknown,NC State Highway Patrol,M,33,33.0,U N,Other,Impaired Driving,DUI,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Erratic Suspicious Behaviour,,,N,
NC-2000-000184,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,M,24,24.0,U H,Hispanic,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,H,
NC-2000-000185,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,F,21,21.0,B N,Black,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000186,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,M,28,28.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000187,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000188,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,F,48,48.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000189,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,F,45,45.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000190,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,M,51,51.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,,,N,
NC-2000-000191,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,M,29,29.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000192,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,F,23,23.0,W N,White,Investigation,Other,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000193,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,F,42,42.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000194,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,M,31,31.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000195,NC,2000-01-01,01:25,,,,Unknown,NC State Highway Patrol,M,28,28.0,W H,Hispanic,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,H,
NC-2000-000196,NC,2000-01-01,01:28,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000197,NC,2000-01-01,01:29,,,,Unknown,NC State Highway Patrol,M,33,33.0,B N,Black,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000198,NC,2000-01-01,01:29,,,,Unknown,NC State Highway Patrol,F,23,23.0,A N,Asian,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000199,NC,2000-01-01,01:29,,,,Unknown,NC State Highway Patrol,M,79,79.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000200,NC,2000-01-01,01:29,,,,Unknown,NC State Highway Patrol,M,36,36.0,W N,White,Impaired Driving,DUI,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000201,NC,2000-01-01,01:29,,,,Unknown,NC State Highway Patrol,M,27,27.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000202,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,F,38,38.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,,,N,
NC-2000-000203,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,F,29,29.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000204,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,17,17.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000205,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,F,21,21.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000206,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000207,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,30,30.0,W N,White,Speed Limit Violation,Speeding,TRUE,Protective Frisk,Protective Frisk,FALSE,Arrest,TRUE,Erratic Suspicious Behaviour,,,N,
NC-2000-000208,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,34,34.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000209,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000210,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,29,29.0,U H,Hispanic,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,H,
NC-2000-000211,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,36,36.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000212,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,30,30.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000213,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,F,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000214,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,39,39.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000215,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000216,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,21,21.0,U H,Hispanic,Impaired Driving,DUI,FALSE,,,FALSE,Arrest,TRUE,,,,H,
NC-2000-000217,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,30,30.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000218,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,F,29,29.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000219,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000220,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,F,18,18.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000221,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,45,45.0,U N,Other,Impaired Driving,DUI,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000222,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,52,52.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000223,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,F,33,33.0,B N,Black,Investigation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000224,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,F,29,29.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000225,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,F,49,49.0,B N,Black,Impaired Driving,DUI,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000226,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000227,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,41,41.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000228,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,M,20,20.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000229,NC,2000-01-01,01:30,,,,Unknown,NC State Highway Patrol,F,30,30.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000230,NC,2000-01-01,01:31,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000231,NC,2000-01-01,01:31,,,,Unknown,NC State Highway Patrol,M,35,35.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000232,NC,2000-01-01,01:32,,,,Unknown,NC State Highway Patrol,M,36,36.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000233,NC,2000-01-01,01:34,,,,Unknown,NC State Highway Patrol,M,18,18.0,W N,White,Impaired Driving,DUI,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000234,NC,2000-01-01,01:34,,,,Unknown,NC State Highway Patrol,F,34,34.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000235,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,M,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000236,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,M,23,23.0,W H,Hispanic,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,H,
NC-2000-000237,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,F,26,26.0,W N,White,Impaired Driving,DUI,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000238,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,M,77,77.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000239,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,M,55,55.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000240,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,F,59,59.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000241,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,M,64,64.0,B N,Black,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000242,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,F,17,17.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000243,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,M,33,33.0,W N,White,Impaired Driving,DUI,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Citation,FALSE,Suspicious Movement,,,N,
NC-2000-000244,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,M,65,65.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000245,NC,2000-01-01,01:35,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000246,NC,2000-01-01,01:36,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000247,NC,2000-01-01,01:36,,,,Unknown,NC State Highway Patrol,M,58,58.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000248,NC,2000-01-01,01:37,,,,Unknown,NC State Highway Patrol,F,59,59.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000249,NC,2000-01-01,01:38,,,,Unknown,NC State Highway Patrol,M,29,29.0,U H,Hispanic,Vehicle Equipment Violation,Equipment,TRUE,Protective Frisk,Protective Frisk,FALSE,Citation,FALSE,Suspicious Movement,,,H,
NC-2000-000250,NC,2000-01-01,01:38,,,,Unknown,NC State Highway Patrol,M,28,28.0,U H,Hispanic,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,H,
NC-2000-000251,NC,2000-01-01,01:39,,,,Unknown,NC State Highway Patrol,F,20,20.0,B N,Black,Impaired Driving,DUI,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000252,NC,2000-01-01,01:39,,,,Unknown,NC State Highway Patrol,F,39,39.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000253,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,42,42.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000254,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,63,63.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000255,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,39,39.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000256,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,F,60,60.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000257,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,40,40.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000258,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,53,53.0,B N,Black,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000259,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,F,50,50.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000260,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000261,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,22,22.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000262,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,27,27.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000263,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,85,85.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000264,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,69,69.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000265,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,34,34.0,U N,Other,Speed Limit Violation,Speeding,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Arrest,TRUE,Other Official Info,,,N,
NC-2000-000266,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,41,41.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000267,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,19,19.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000268,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,69,69.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000269,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,F,23,23.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-000270,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,51,51.0,U N,Other,Impaired Driving,DUI,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-000271,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,36,36.0,U N,Other,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000272,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,35,35.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-000273,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,F,23,23.0,B N,Black,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-000274,NC,2000-01-01,01:40,,,,Unknown,NC State Highway Patrol,M,28,28.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
